artist_id,album_id,album_name,album_type,album_group,release_date,release_date_precision,total_tracks,external_url
7FNnA9vBm6EKceENgCGRMb,7kasEt4zsxQQU8mbOaVu5t,Indecente,single,single,2018-03-26,day,1,https://open.spotify.com/album/7kasEt4zsxQQU8mbOaVu5t
7FNnA9vBm6EKceENgCGRMb,4MfcoFGKYMLgn66cJtwRc0,Machika,single,single,2018-01-19,day,1,https://open.spotify.com/album/4MfcoFGKYMLgn66cJtwRc0
7FNnA9vBm6EKceENgCGRMb,5D8NttWu3OzbO4ya1tAtYU,Is That For Me (Remixes),single,single,2017-12-13,day,2,https://open.spotify.com/album/5D8NttWu3OzbO4ya1tAtYU
7FNnA9vBm6EKceENgCGRMb,2SSiUdmTA6BxOoIaB7qFxm,Is That For Me (3LAU Remix),single,single,2017-12-13,day,1,https://open.spotify.com/album/2SSiUdmTA6BxOoIaB7qFxm
7FNnA9vBm6EKceENgCGRMb,5PxAPT3Nvu4ChOHzBrj0CA,Coladinha em Mim (Ao Vivo),single,single,2017-12-01,day,1,https://open.spotify.com/album/5PxAPT3Nvu4ChOHzBrj0CA
7FNnA9vBm6EKceENgCGRMb,1qifX05Cb36CfsIgnhv2Lt,Downtown,single,single,2017-11-19,day,1,https://open.spotify.com/album/1qifX05Cb36CfsIgnhv2Lt
7FNnA9vBm6EKceENgCGRMb,1LtTYrAjvMjXTAo8U70eWL,Is That For Me,single,single,2017-10-13,day,1,https://open.spotify.com/album/1LtTYrAjvMjXTAo8U70eWL
7FNnA9vBm6EKceENgCGRMb,1ELfvq4hXDQXaPhd3W5yME,Will I See You,single,single,2017-09-03,day,1,https://open.spotify.com/album/1ELfvq4hXDQXaPhd3W5yME
7FNnA9vBm6EKceENgCGRMb,04BnICBN8E59qwuAPfA9pa,Paradinha,single,single,2017-05-31,day,1,https://open.spotify.com/album/04BnICBN8E59qwuAPfA9pa
7FNnA9vBm6EKceENgCGRMb,6uiE0y6meAb5K30Aymfvtq,Sí o no (feat. Maluma),single,single,2016-12-09,day,1,https://open.spotify.com/album/6uiE0y6meAb5K30Aymfvtq
7FNnA9vBm6EKceENgCGRMb,79GzhuqPAz4gohzwmFDK6b,Sim ou não (Participação especial de Maluma),single,single,2016-07-28,day,1,https://open.spotify.com/album/79GzhuqPAz4gohzwmFDK6b
7FNnA9vBm6EKceENgCGRMb,3GNmKTY1WEqJBfnL3HQ962,Totalmente Demais (feat. Flávio Renegado),single,single,2015-11-13,day,1,https://open.spotify.com/album/3GNmKTY1WEqJBfnL3HQ962
7FNnA9vBm6EKceENgCGRMb,6xiFebiCpIK1i2mQYH6ZB9,Bang,single,single,2015-10-10,day,1,https://open.spotify.com/album/6xiFebiCpIK1i2mQYH6ZB9
7FNnA9vBm6EKceENgCGRMb,6lQPry4ttuFesG5hRml4Id,Deixa Ele Sofrer (Acústico),single,single,2015-09-03,day,1,https://open.spotify.com/album/6lQPry4ttuFesG5hRml4Id
7FNnA9vBm6EKceENgCGRMb,2zktKqlWM0VrxUJit5gBmG,Deixa Ele Sofrer,single,single,2015-07-16,day,1,https://open.spotify.com/album/2zktKqlWM0VrxUJit5gBmG
7FNnA9vBm6EKceENgCGRMb,7r6js00GBfUy5VBhdRhrT5,Ritmo Perfeito,single,single,2015-06-23,day,1,https://open.spotify.com/album/7r6js00GBfUy5VBhdRhrT5
7FNnA9vBm6EKceENgCGRMb,1k8DB5CpL2AWvw9mSs0CWd,No Meu Talento (Participação Especial de MC Guimê),single,single,2015-06-23,day,1,https://open.spotify.com/album/1k8DB5CpL2AWvw9mSs0CWd
7FNnA9vBm6EKceENgCGRMb,68RooPpzugBGCXpzQAmJS5,Menina Má,single,single,2014-11-03,day,1,https://open.spotify.com/album/68RooPpzugBGCXpzQAmJS5
7FNnA9vBm6EKceENgCGRMb,4zpN08X3O99PBzKUP5SJ4Q,Zen (feat. Rasel),single,single,2014-09-09,day,1,https://open.spotify.com/album/4zpN08X3O99PBzKUP5SJ4Q
7FNnA9vBm6EKceENgCGRMb,3WWxQoBxx1aigyHd9aRJlT,Na Batida,single,single,2014-08-23,day,1,https://open.spotify.com/album/3WWxQoBxx1aigyHd9aRJlT
7FNnA9vBm6EKceENgCGRMb,5FDGa12EQ9ofmoy0mKnZQ0,Não Para (Boss In Drama Remix),single,single,2014-02-11,day,1,https://open.spotify.com/album/5FDGa12EQ9ofmoy0mKnZQ0
7FNnA9vBm6EKceENgCGRMb,417zXw2l8Gt0quPWlICkeO,Zen Remix (Club),single,single,2014-02-04,day,1,https://open.spotify.com/album/417zXw2l8Gt0quPWlICkeO
7FNnA9vBm6EKceENgCGRMb,0Yg3xGqvC2Uklfu4jMLV8o,Proposta,single,single,2014-01-28,day,1,https://open.spotify.com/album/0Yg3xGqvC2Uklfu4jMLV8o
7FNnA9vBm6EKceENgCGRMb,4MTmEwaxAEZ7CIUca2MjgR,Não Para (Remix DJ Wally),single,single,2014-01-28,day,1,https://open.spotify.com/album/4MTmEwaxAEZ7CIUca2MjgR
7FNnA9vBm6EKceENgCGRMb,2ibuPCDDZizMlYjY5nVYN2,Eu vou Ficar,single,single,2014-01-28,day,1,https://open.spotify.com/album/2ibuPCDDZizMlYjY5nVYN2
7FNnA9vBm6EKceENgCGRMb,0pEVogVEAMnm5kxRURXB3p,Eu Sou Assim,single,single,2014-01-28,day,1,https://open.spotify.com/album/0pEVogVEAMnm5kxRURXB3p
7FNnA9vBm6EKceENgCGRMb,65e0Fm7M9n2qGEXdGtmrhs,Cachorro Eu Tenho em Casa,single,single,2014-01-28,day,1,https://open.spotify.com/album/65e0Fm7M9n2qGEXdGtmrhs
7FNnA9vBm6EKceENgCGRMb,48xjHkWt8m2W69zIrYZ5F1,EP Show das Poderosas,single,single,2013-04-09,day,2,https://open.spotify.com/album/48xjHkWt8m2W69zIrYZ5F1
7FNnA9vBm6EKceENgCGRMb,4qDwDxgfbD7KQooE3B4VKw,Meiga e Abusada,single,single,2013-02-06,day,1,https://open.spotify.com/album/4qDwDxgfbD7KQooE3B4VKw
7FNnA9vBm6EKceENgCGRMb,6rdpYjaIGnyWaTVLbzF7QB,Cobertor (Participação Especial de Projota),single,single,2013,year,1,https://open.spotify.com/album/6rdpYjaIGnyWaTVLbzF7QB
7FNnA9vBm6EKceENgCGRMb,6th2g09hwZNDH42owPZjxh,Jingle Dia das Mães,single,single,2011-05-06,day,1,https://open.spotify.com/album/6th2g09hwZNDH42owPZjxh
1AL2GKpmRrKXkYIcASuRFa,65dvGgAyfcS3b0gXcwvrV5,TBT WS 3 (Ao Vivo),album,album,2025-07-25,day,24,https://open.spotify.com/album/65dvGgAyfcS3b0gXcwvrV5
1AL2GKpmRrKXkYIcASuRFa,2cgUy966sjetpYuW3HXRx5,Bem-Vindo ao Meu Mundo - Forró & Vaquejada (Ao Vivo),album,album,2025-03-07,day,24,https://open.spotify.com/album/2cgUy966sjetpYuW3HXRx5
1AL2GKpmRrKXkYIcASuRFa,5RTa3uCT7XzlAGgiWWLbB4,Arrocha Safadão 2 (Ao Vivo),album,album,2025-01-10,day,7,https://open.spotify.com/album/5RTa3uCT7XzlAGgiWWLbB4
1AL2GKpmRrKXkYIcASuRFa,4dmdQ4uriuehLMFwY6SAKQ,Arrocha Safadão,album,album,2024-09-06,day,14,https://open.spotify.com/album/4dmdQ4uriuehLMFwY6SAKQ
1AL2GKpmRrKXkYIcASuRFa,2DtXt6a4mvrtcGMj56c0H4,As Melhores (Ao Vivo),album,album,2024-04-25,day,19,https://open.spotify.com/album/2DtXt6a4mvrtcGMj56c0H4
1AL2GKpmRrKXkYIcASuRFa,1tmO6NxvrqC1D3qBSEr43C,TBT WS 2 - Parte 2 (Ao Vivo),album,album,2022-12-15,day,16,https://open.spotify.com/album/1tmO6NxvrqC1D3qBSEr43C
1AL2GKpmRrKXkYIcASuRFa,6FpXbrHwBDgDOpFXvNGn7d,Wesley Safadão Ao Vivo Em Fortaleza,album,album,2022-12-09,day,8,https://open.spotify.com/album/6FpXbrHwBDgDOpFXvNGn7d
1AL2GKpmRrKXkYIcASuRFa,5j22HcJ3qmzRibTfil139P,TBT WS 2 - Parte 1 (Ao Vivo),album,album,2022-11-17,day,20,https://open.spotify.com/album/5j22HcJ3qmzRibTfil139P
1AL2GKpmRrKXkYIcASuRFa,2rNcJ47D7DN9NHkxd8dkV6,WS On Board (Ao Vivo),album,album,2022-01-07,day,8,https://open.spotify.com/album/2rNcJ47D7DN9NHkxd8dkV6
1AL2GKpmRrKXkYIcASuRFa,1lSBPfQScnxvu24BbRQ2BD,WS Sem Limites (Deluxe),album,album,2021-06-17,day,10,https://open.spotify.com/album/1lSBPfQScnxvu24BbRQ2BD
1AL2GKpmRrKXkYIcASuRFa,0UH8huSau58x7iRsoi7OLO,WS Sem Limites,album,album,2021-06-17,day,9,https://open.spotify.com/album/0UH8huSau58x7iRsoi7OLO
1AL2GKpmRrKXkYIcASuRFa,4efJup7xEAqSyMGlrWm4sd,Safadão Amplificado (Deluxe),album,album,2020-12-11,day,11,https://open.spotify.com/album/4efJup7xEAqSyMGlrWm4sd
1AL2GKpmRrKXkYIcASuRFa,4I44En3hzwqNsyvNrV0gEG,Safadão Amplificado,album,album,2020-11-12,day,8,https://open.spotify.com/album/4I44En3hzwqNsyvNrV0gEG
1AL2GKpmRrKXkYIcASuRFa,7f45wEiSd2W7zCLM07pvkn,WS Em Casa 2,album,album,2020-05-15,day,20,https://open.spotify.com/album/7f45wEiSd2W7zCLM07pvkn
1AL2GKpmRrKXkYIcASuRFa,0LIx2Z2UhM8ALJowjYOOIo,Garota Vip Rio de Janeiro (Deluxe) [Ao Vivo],album,album,2020-02-07,day,24,https://open.spotify.com/album/0LIx2Z2UhM8ALJowjYOOIo
1AL2GKpmRrKXkYIcASuRFa,497c9omVEZEWxg5YcczG2g,Garota Vip Rio de Janeiro (Ao Vivo),album,album,2019-09-20,day,18,https://open.spotify.com/album/497c9omVEZEWxg5YcczG2g
1AL2GKpmRrKXkYIcASuRFa,1dcZWL3xeV0qBbDUD3TQ7o,TBT WS (Ao Vivo),album,album,2019-06-20,day,19,https://open.spotify.com/album/1dcZWL3xeV0qBbDUD3TQ7o
1AL2GKpmRrKXkYIcASuRFa,0cmScSlyjIcoBgz35qz9kg,WS Mais Uma Vez,album,album,2018-09-12,day,12,https://open.spotify.com/album/0cmScSlyjIcoBgz35qz9kg
1AL2GKpmRrKXkYIcASuRFa,4ABAabvbhmGJKOXvjpzwPa,"Diferente Não, Estranho",album,album,2018-03-30,day,8,https://open.spotify.com/album/4ABAabvbhmGJKOXvjpzwPa
1AL2GKpmRrKXkYIcASuRFa,20wBgOGIjSo3lWwgXfishN,WS In Miami Beach (Ao Vivo),album,album,2017-07-21,day,19,https://open.spotify.com/album/20wBgOGIjSo3lWwgXfishN
1AL2GKpmRrKXkYIcASuRFa,2NYBzUfyld0Zz9Mt8DGSNg,WS Em Casa (Ao Vivo),album,album,2016-09-16,day,20,https://open.spotify.com/album/2NYBzUfyld0Zz9Mt8DGSNg
1AL2GKpmRrKXkYIcASuRFa,659HNwQlvbAt8vGOPDJspp,Duetos (Ao Vivo),album,album,2016-07-22,day,13,https://open.spotify.com/album/659HNwQlvbAt8vGOPDJspp
1AL2GKpmRrKXkYIcASuRFa,0nPrz2ZyxXe6vLuDVsmb4I,Ao Vivo Em Brasília,album,album,2015-11-27,day,25,https://open.spotify.com/album/0nPrz2ZyxXe6vLuDVsmb4I
1AL2GKpmRrKXkYIcASuRFa,0xp3RMHvP80isexldf90Sx,Paradise,album,album,2014-06-23,day,15,https://open.spotify.com/album/0xp3RMHvP80isexldf90Sx
1AL2GKpmRrKXkYIcASuRFa,6jgVC1Poiz4bVTzeIuQYay,Uma Nova História - Ao Vivo (Edição Bônus),album,album,2012-08-21,day,23,https://open.spotify.com/album/6jgVC1Poiz4bVTzeIuQYay
1AL2GKpmRrKXkYIcASuRFa,2g9Qqe6hE65eHmw2OgxiJC,Uma Nova História (Ao Vivo),album,album,2012-08-20,day,22,https://open.spotify.com/album/2g9Qqe6hE65eHmw2OgxiJC
1AL2GKpmRrKXkYIcASuRFa,7hIIZOwoeJ8dtm1S7zxUpR,Parede de Vidro / Agora o que É que Eu Faço / O que Tem que Ser Será / Agora Eu Não Sei (Ao Vivo),single,single,2025-07-25,day,1,https://open.spotify.com/album/7hIIZOwoeJ8dtm1S7zxUpR
1AL2GKpmRrKXkYIcASuRFa,3DS25XU2l0BMJl4eRMeIfl,Nem as Estrelas Vivem Só / Quem Ama Cuida / Amar Você É Tão Bom (Ao Vivo),single,single,2025-07-25,day,1,https://open.spotify.com/album/3DS25XU2l0BMJl4eRMeIfl
1AL2GKpmRrKXkYIcASuRFa,2HZmCbXvVvTnOzFRf7l498,Menino Traquino (Ao Vivo),single,single,2025-07-25,day,1,https://open.spotify.com/album/2HZmCbXvVvTnOzFRf7l498
1AL2GKpmRrKXkYIcASuRFa,5WWRTf7ZXd1vQ64INDRJeJ,Eu Vou Lembrar de Você / Da Água pro Vinho (Ao Vivo),single,single,2025-07-25,day,1,https://open.spotify.com/album/5WWRTf7ZXd1vQ64INDRJeJ
1AL2GKpmRrKXkYIcASuRFa,2kCLyuSBEhWQ1AjK7Ufr5T,DNA do Mato,single,single,2025-06-12,day,1,https://open.spotify.com/album/2kCLyuSBEhWQ1AjK7Ufr5T
1AL2GKpmRrKXkYIcASuRFa,2i14EdGFCDoiEWPTPxNQCD,Toma Conta de Mim - Playlist (Ao Vivo),single,single,2025-05-09,day,1,https://open.spotify.com/album/2i14EdGFCDoiEWPTPxNQCD
1AL2GKpmRrKXkYIcASuRFa,7GCeFFgq8bObz10mJ7PTuO,Pouca Roupa,single,single,2025-04-25,day,1,https://open.spotify.com/album/7GCeFFgq8bObz10mJ7PTuO
1AL2GKpmRrKXkYIcASuRFa,7leIRfkBk4fLf0uvSGKEa4,Pensamentos Intrusivos,single,single,2025-04-10,day,1,https://open.spotify.com/album/7leIRfkBk4fLf0uvSGKEa4
1AL2GKpmRrKXkYIcASuRFa,7EURckQMpAc0Ll2yjL0TUP,Perdi Ela (Ao Vivo),single,single,2025-03-18,day,1,https://open.spotify.com/album/7EURckQMpAc0Ll2yjL0TUP
1AL2GKpmRrKXkYIcASuRFa,16FNeCYkjTcNdipPLbl6XZ,Dois Amigos (20 Anos) [Ao Vivo],single,single,2025-03-14,day,1,https://open.spotify.com/album/16FNeCYkjTcNdipPLbl6XZ
1AL2GKpmRrKXkYIcASuRFa,5EjsEZHa8W87zYltOdUHV3,Você Pode Me Perder / Tá na Kara / Diga Pra Mim / Em Plena Lua de Mel (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/5EjsEZHa8W87zYltOdUHV3
1AL2GKpmRrKXkYIcASuRFa,1l5vSeORZgEBveBiNLdfaM,Tô Bebendo Tô Pagando (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/1l5vSeORZgEBveBiNLdfaM
1AL2GKpmRrKXkYIcASuRFa,3inyuVG3Ywp3FJ8PBDgm4a,Seu Olhar Não Mente / Tareco e Mariola / Espumas ao Vento,single,single,2025-03-07,day,1,https://open.spotify.com/album/3inyuVG3Ywp3FJ8PBDgm4a
1AL2GKpmRrKXkYIcASuRFa,5VRkdIL2UV6sB2i8hKAj80,Sede de Te Amar / Timidez (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/5VRkdIL2UV6sB2i8hKAj80
1AL2GKpmRrKXkYIcASuRFa,6jJqMcOHgLhUwKFFOy8Uns,Rei do Baralho (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/6jJqMcOHgLhUwKFFOy8Uns
1AL2GKpmRrKXkYIcASuRFa,5oOWSQv7CASditvs9bdYkG,Rainha do Vaqueiro / Senhorita (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/5oOWSQv7CASditvs9bdYkG
1AL2GKpmRrKXkYIcASuRFa,3lReAew699XTd2Z4NuxSBY,Quatro Semanas de Amor / Não Me Julgue / Do Meu Jeito (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/3lReAew699XTd2Z4NuxSBY
1AL2GKpmRrKXkYIcASuRFa,4N8R8sizzkBIDnwtPdXSj7,Pra Recomeçar (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/4N8R8sizzkBIDnwtPdXSj7
1AL2GKpmRrKXkYIcASuRFa,5lctbOnOTcZCeiprFMKrq7,Ponta de Faca (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/5lctbOnOTcZCeiprFMKrq7
1AL2GKpmRrKXkYIcASuRFa,637B0lNgJ4mvNQR0MZUbzr,Perguntas Sem Respostas / Irreverência / Todo Tempo É Pouco pra Te Amar (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/637B0lNgJ4mvNQR0MZUbzr
1AL2GKpmRrKXkYIcASuRFa,1RjBXTqp1v9QYKwej5wp3p,Onde Canta o Sabiá (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/1RjBXTqp1v9QYKwej5wp3p
1AL2GKpmRrKXkYIcASuRFa,75d5j8uhTqNv6NE3LF4sVC,"O Rei das Vaquejadas / Não Sou Vaqueiro / É o Boi, o Cavalo e o Vaqueiro / Cavaleiro Alado (Ao Vivo)",single,single,2025-03-07,day,1,https://open.spotify.com/album/75d5j8uhTqNv6NE3LF4sVC
1AL2GKpmRrKXkYIcASuRFa,6XU4y4X4SkLCEZyNvIca7D,Meio Dia / Viajante Forrozeiro (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/6XU4y4X4SkLCEZyNvIca7D
1AL2GKpmRrKXkYIcASuRFa,4C0mKSFgnjK2PcwBoC11tJ,Longe de Você / Menino Bicho / Será (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/4C0mKSFgnjK2PcwBoC11tJ
1AL2GKpmRrKXkYIcASuRFa,6k1r9KytkaGOTBeuoTjG4k,Fome de Amor / Agora É Minha Vez (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/6k1r9KytkaGOTBeuoTjG4k
1AL2GKpmRrKXkYIcASuRFa,5dc5ZUgaW7JMafCEaXzNU5,Estrela da Manhã / Mulher Ingrata e Fingida / O Mulher Ruim (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/5dc5ZUgaW7JMafCEaXzNU5
1AL2GKpmRrKXkYIcASuRFa,2bvoa4zoxuD2Lj5O4HBcqp,Bota Pegado Parea (Ao Vivo),single,single,2025-03-07,day,1,https://open.spotify.com/album/2bvoa4zoxuD2Lj5O4HBcqp
1AL2GKpmRrKXkYIcASuRFa,2NYKRzv68q9u9tI0lGAJ0i,Pense O Que Quiser de Mim,single,single,2025-02-27,day,1,https://open.spotify.com/album/2NYKRzv68q9u9tI0lGAJ0i
1AL2GKpmRrKXkYIcASuRFa,3LWSKe8dqg1lcuarJZ0Ghr,O Amor da Sua Vida,single,single,2025-02-21,day,1,https://open.spotify.com/album/3LWSKe8dqg1lcuarJZ0Ghr
1AL2GKpmRrKXkYIcASuRFa,2NUESpklZOvENlhO98Wi5P,Sem Consideração (Ao Vivo),single,single,2025-01-24,day,1,https://open.spotify.com/album/2NUESpklZOvENlhO98Wi5P
1AL2GKpmRrKXkYIcASuRFa,4g8eVcFcu3hpV3atk2W0jm,Porsche Azul (feat. Felipe Beats),single,single,2025-01-20,day,1,https://open.spotify.com/album/4g8eVcFcu3hpV3atk2W0jm
1AL2GKpmRrKXkYIcASuRFa,1fszMT29XdTywyKjRNiAff,Tu Xera,single,single,2024-12-23,day,1,https://open.spotify.com/album/1fszMT29XdTywyKjRNiAff
1AL2GKpmRrKXkYIcASuRFa,0DoTXscOExkz2eBFSyF1eQ,Mentirosa (Ao Vivo),single,single,2024-12-19,day,1,https://open.spotify.com/album/0DoTXscOExkz2eBFSyF1eQ
1AL2GKpmRrKXkYIcASuRFa,37F63r75n2wUcULRW028ND,Jeito Safado (Ao Vivo),single,single,2024-12-13,day,1,https://open.spotify.com/album/37F63r75n2wUcULRW028ND
1AL2GKpmRrKXkYIcASuRFa,2blFU6Rk8NRBfKeDErH4Tq,Eu Ainda Vou Ver (Coração de Pedra) [Ao Vivo],single,single,2024-12-13,day,1,https://open.spotify.com/album/2blFU6Rk8NRBfKeDErH4Tq
1AL2GKpmRrKXkYIcASuRFa,7bVa5FK1iUwTh4MAawMZcI,Onde Cabe Um Cabe Dois,single,single,2024-12-09,day,1,https://open.spotify.com/album/7bVa5FK1iUwTh4MAawMZcI
1AL2GKpmRrKXkYIcASuRFa,74VHa3vMChJAHUom7Z1WGS,Diga Sim pra Mim,single,single,2024-10-04,day,1,https://open.spotify.com/album/74VHa3vMChJAHUom7Z1WGS
1AL2GKpmRrKXkYIcASuRFa,1q8gFt2V4MkeFljKdpY8Pw,Rejeita,single,single,2024-09-06,day,1,https://open.spotify.com/album/1q8gFt2V4MkeFljKdpY8Pw
1AL2GKpmRrKXkYIcASuRFa,6kqFYbvqMybo1mzKY4Wqz1,Reinventar,single,single,2024-09-06,day,1,https://open.spotify.com/album/6kqFYbvqMybo1mzKY4Wqz1
1AL2GKpmRrKXkYIcASuRFa,2Eo3VlHnPEfzQXaFUZGl1F,Mentira Estampada,single,single,2024-09-06,day,1,https://open.spotify.com/album/2Eo3VlHnPEfzQXaFUZGl1F
1AL2GKpmRrKXkYIcASuRFa,5GJexdFcv5d1QEOt1JYCbO,Laranjinha,single,single,2024-09-06,day,1,https://open.spotify.com/album/5GJexdFcv5d1QEOt1JYCbO
1AL2GKpmRrKXkYIcASuRFa,5NOpAId7yMbjy5V1HmbOdU,Eu Sem Você,single,single,2024-09-06,day,1,https://open.spotify.com/album/5NOpAId7yMbjy5V1HmbOdU
1AL2GKpmRrKXkYIcASuRFa,0AaVODXEqNsuAv2s1IMpiH,Bipolar,single,single,2024-09-06,day,1,https://open.spotify.com/album/0AaVODXEqNsuAv2s1IMpiH
1AL2GKpmRrKXkYIcASuRFa,3kkejG2WamCYQEiXouXuaA,Beber com Emergência,single,single,2024-09-06,day,1,https://open.spotify.com/album/3kkejG2WamCYQEiXouXuaA
1AL2GKpmRrKXkYIcASuRFa,38fhbo4GafwihyVZyeq6SS,Batom na Camisa,single,single,2024-09-06,day,1,https://open.spotify.com/album/38fhbo4GafwihyVZyeq6SS
1AL2GKpmRrKXkYIcASuRFa,7psJ0ew2QMo8nEH2PmAkqY,Arrasada,single,single,2024-09-06,day,1,https://open.spotify.com/album/7psJ0ew2QMo8nEH2PmAkqY
1AL2GKpmRrKXkYIcASuRFa,4bO8hj0aWKi1Nz1vIE16bx,A Dor Desse Amor / A Lenda,single,single,2024-09-06,day,1,https://open.spotify.com/album/4bO8hj0aWKi1Nz1vIE16bx
1AL2GKpmRrKXkYIcASuRFa,5Qv2e46BVgwKfSuKYERL3u,Bem-vinda ao Meu Mundo,single,single,2024-07-25,day,1,https://open.spotify.com/album/5Qv2e46BVgwKfSuKYERL3u
1AL2GKpmRrKXkYIcASuRFa,45jjdAnlrlJQXN9npVDGZn,2024M,single,single,2024-06-24,day,1,https://open.spotify.com/album/45jjdAnlrlJQXN9npVDGZn
1AL2GKpmRrKXkYIcASuRFa,4amFigLCSkaa22CD49tYGz,Novinha Não Chora,single,single,2024-06-14,day,1,https://open.spotify.com/album/4amFigLCSkaa22CD49tYGz
1AL2GKpmRrKXkYIcASuRFa,1xSvKkIG5mv1y48hmR0FQ5,Tá Falando ou Tá Fazendo?,single,single,2024-04-05,day,2,https://open.spotify.com/album/1xSvKkIG5mv1y48hmR0FQ5
1AL2GKpmRrKXkYIcASuRFa,4JHafXMLiFBOGlv5EJR1RC,Superficial (Ao Vivo),single,single,2024-04-04,day,1,https://open.spotify.com/album/4JHafXMLiFBOGlv5EJR1RC
1AL2GKpmRrKXkYIcASuRFa,1JUJ7BRigEsuKOtluLHhGO,Milionário (Ao Vivo),single,single,2023-09-07,day,1,https://open.spotify.com/album/1JUJ7BRigEsuKOtluLHhGO
1AL2GKpmRrKXkYIcASuRFa,0h9ptcjL7tE5xEeDaWgOYc,WS Bahamas - Parte 1 (Ao Vivo),single,single,2023-08-11,day,4,https://open.spotify.com/album/0h9ptcjL7tE5xEeDaWgOYc
1AL2GKpmRrKXkYIcASuRFa,6hhn1MXw0gOLydjfV5ZnhM,Ex Que Fala Mal (Ao Vivo em Bahamas),single,single,2023-08-10,day,1,https://open.spotify.com/album/6hhn1MXw0gOLydjfV5ZnhM
1AL2GKpmRrKXkYIcASuRFa,4Hw3MhjC2hg8bPc9eNhvJ5,Rua (Ao Vivo em Bahamas),single,single,2023-07-13,day,1,https://open.spotify.com/album/4Hw3MhjC2hg8bPc9eNhvJ5
1AL2GKpmRrKXkYIcASuRFa,6AxQ5fFYYv1FYAtng8IRmk,Arranhando O Azulejo (Ao Vivo),single,single,2023-06-01,day,1,https://open.spotify.com/album/6AxQ5fFYYv1FYAtng8IRmk
1AL2GKpmRrKXkYIcASuRFa,5khAraskzd7fw9TQbR39PR,Quem tá Pegando,single,single,2023-05-18,day,1,https://open.spotify.com/album/5khAraskzd7fw9TQbR39PR
1AL2GKpmRrKXkYIcASuRFa,3pLsnrFAXxwMnvZSNm1dSD,João Neto & Frederico 25 Anos Ao Vivo (Wesley Safadão),single,single,2023-05-12,day,2,https://open.spotify.com/album/3pLsnrFAXxwMnvZSNm1dSD
1AL2GKpmRrKXkYIcASuRFa,3iPKZ7sb7UWuvyKHBNJ4dJ,Amor Sem Compromisso (Ao Vivo),single,single,2023-04-18,day,1,https://open.spotify.com/album/3iPKZ7sb7UWuvyKHBNJ4dJ
1AL2GKpmRrKXkYIcASuRFa,5Bqlwew4I7DSJ2nK0jR53u,Covardia,single,single,2023-03-30,day,1,https://open.spotify.com/album/5Bqlwew4I7DSJ2nK0jR53u
1AL2GKpmRrKXkYIcASuRFa,0Q3gwqKjsGoCv0JZGjyNrv,Vacilão,single,single,2023-03-16,day,1,https://open.spotify.com/album/0Q3gwqKjsGoCv0JZGjyNrv
1AL2GKpmRrKXkYIcASuRFa,33W6JzyFICPfwWALkLGxeo,Trégua (Ao Vivo),single,single,2023-03-10,day,1,https://open.spotify.com/album/33W6JzyFICPfwWALkLGxeo
1AL2GKpmRrKXkYIcASuRFa,0zHPV1tQq7oeh7ECOnMK3o,Chama no Piseiro [Live],single,single,2023-02-17,day,1,https://open.spotify.com/album/0zHPV1tQq7oeh7ECOnMK3o
1AL2GKpmRrKXkYIcASuRFa,70vkNMgE61MGPvgMa04evp,Safado,single,single,2023-02-16,day,1,https://open.spotify.com/album/70vkNMgE61MGPvgMa04evp
1AL2GKpmRrKXkYIcASuRFa,6UaJ6hRIn3qXGs3cn3xa1Z,Beijo pra Jogo (Ao Vivo),single,single,2023-01-13,day,1,https://open.spotify.com/album/6UaJ6hRIn3qXGs3cn3xa1Z
1AL2GKpmRrKXkYIcASuRFa,0pxrDCv0NuyrYDphEE7qS7,Não Fosse Tão Tarde (Ao Vivo),single,single,2022-12-09,day,1,https://open.spotify.com/album/0pxrDCv0NuyrYDphEE7qS7
1AL2GKpmRrKXkYIcASuRFa,69lYKvvkMaPYmtjcokzw73,Festa da Bota,single,single,2022-12-01,day,1,https://open.spotify.com/album/69lYKvvkMaPYmtjcokzw73
1AL2GKpmRrKXkYIcASuRFa,08Ey1cwsbiqoi3wmgnl6TV,Mel,single,single,2022-11-29,day,1,https://open.spotify.com/album/08Ey1cwsbiqoi3wmgnl6TV
1AL2GKpmRrKXkYIcASuRFa,6q4hEi8pZLMvlIpKE3MTNO,Faz o Teste (Ao Vivo),single,single,2022-11-11,day,1,https://open.spotify.com/album/6q4hEi8pZLMvlIpKE3MTNO
